NBT_traderID	Tradecode	NBTID	TraderID
9758	die-sinker	24	69874
9759	pharmacist/druggist/chemist/patent medicine seller	16	69886
9760	insurance agent (Bristol)	9	69896
9761	musical instrument seller/dealer	14	69898
9762	musical instrument seller/dealer	14	69909
9763	stamp agent, stamp office	20	69912
9764	pharmacist/druggist/chemist/patent medicine seller	16	69913
9765	whipmaker	24	69918
9766	postmaster/postmistress	17	69971
9767	pharmacist/druggist/chemist/patent medicine seller	16	69976
9768	shopkeeper	25	69980
9770	pharmacist/druggist/chemist/patent medicine seller	16	69983
9771	pharmacist/druggist/chemist/patent medicine seller	16	69984
9772	pharmacist/druggist/chemist/patent medicine seller	16	69985
9773	pharmacist/druggist/chemist/patent medicine seller	16	69992
9774	pharmacist/druggist/chemist/patent medicine seller	16	69993
9776	die-sinker	24	70010
9777	grocer	8	70018
9778	pharmacist/druggist/chemist/patent medicine seller	16	70019
9779	plumber	10	70022
9780	pharmacist/druggist/chemist/patent medicine seller	16	70026
9781	pharmacist/druggist/chemist/patent medicine seller	16	70027
9782	pharmacist/druggist/chemist/patent medicine seller	16	70028
9783	teacher (piano)	14	70032
9784	postmaster/postmistress	17	70033
9785	insurance agent (British & Westminster)	9	70037
9786	musical instrument maker	14	70041
9787	pharmacist/druggist/chemist/patent medicine seller	16	70044
9788	clog maker	21	70047
9789	postmaster/postmistress	17	70049
9790	engineer	19	70058
9791	jeweller	25	70095
9792	postmaster/postmistress	17	70103
9793	lay vicar	18	70106
9794	joiner	10	70115
9795	carpenter	24	70119
9796	milliner	21	70124
9797	postmaster/postmistress	17	70129
9798	haberdasher	21	70157
9799	musical instrument maker	14	70166
9800	pyrotechnist	19	70182
9801	schoolmaster/schoolmistress	4	70186
9802	soldier	26	70190
9803	draper	21	70192
9804	cigar maker	24	70193
9805	coffee house keeper	6	70218
9806	rag dresser	21	70223
9807	plumber	10	70232
9808	grist mill	8	70254
9809	clerk	26	70255
9810	ironmonger	25	70257
9811	furniture warehouse	25	10071
9812	postmaster/postmistress	17	70269
9813	upholsterer	24	70283
9814	upholsterer	24	70284
9815	musical instrument maker	14	70287
9816	musical instrument maker	14	70288
9817	pattern-card maker	24	70308
9818	beerhouse	8	70309
9819	upholsterer	24	70312
9820	lottery agent	12	70326
9821	pharmacist/druggist/chemist/patent medicine seller?	16	70327
9822	pharmacist/druggist/chemist/patent medicine seller	16	70331
9823	lottery agent	12	70334
9824	postmaster/postmistress	17	70336
9825	saddler	24	70352
9826	insurance agent	9	70359
9827	pharmacist/druggist/chemist/patent medicine seller	16	70360
9828	insurance agent	9	70362
9829	insurance agent	9	70363
9830	insurance agent	9	70364
9831	insurance agent	9	70365
9832	shoe dealer	21	70373
9833	wine merchant	8	70374
9834	appraiser	2	70380
9835	navigation warehouse	23	70392
9836	toyman/woman, toyshop	22	70395
9837	pharmacist/druggist/chemist/patent medicine seller	16	70414
9838	wine merchant	8	70415
9839	wine merchant	8	70416
9840	wine merchant	8	70417
9841	appraiser	2	70422
9842	weaver	21	70425
9843	general dealer	25	70436
9845	general dealer	25	70440
9846	general dealer	25	70441
9847	tea dealer	8	70443
9848	fancy repository	25	70445
9849	mineralogist	19	70447
9850	pharmacist/druggist/chemist/patent medicine seller	16	70449
9851	hairdresser	15	70455
9852	postmaster/postmistress	17	70458
9853	pharmacist/druggist/chemist/patent medicine seller	16	70459
9854	fancy repository	25	70474
9855	grist mill	8	70488
9856	notary	11	70506
9857	pharmacist/druggist/chemist/patent medicine seller	16	70522
9858	lottery agent	12	70526
9859	lottery agent	12	70531
9860	pharmacist/druggist/chemist/patent medicine seller	16	70559
9861	musical instrument seller/dealer	14	70561
9862	tripe dresser	8	70577
9863	writing table maker	24	70581
9864	jeweller	25	70590
9865	fancy repository	25	70594
9866	harp seller (jewsish)	14	70598
9867	shopkeeper	25	70603
9868	appraiser	2	70612
9869	appraiser	2	70613
9870	appraiser	2	70614
9871	stamp agent, stamp office	20	70620
9872	shopkeeper	25	70621
9873	postmaster/postmistress	17	70625
9874	paint maker	24	70626
9875	silversmith	24	70646
9876	insurance agent	9	70685
9877	postmaster/postmistress	17	70704
9878	perfumer	16	70705
9879	watchmaker	19	70714
9880	appraiser	2	70717
9881	piano warehouse	14	70718
9882	postmaster/postmistress	17	70731
9883	glue maker	24	70732
9884	perfumer	16	70742
9885	pharmacist/druggist/chemist/patent medicine seller	16	70757
9886	postmaster/postmistress	17	70767
9887	postmaster/postmistress	17	70769
9889	perfumer	16	70777
9890	postmaster/postmistress	17	70780
9891	pharmacist/druggist/chemist/patent medicine seller	16	70785
9892	pharmacist/druggist/chemist/patent medicine seller	16	70790
9893	letter carrier	23	70795
9894	farmer	1	70796
9895	farmer	1	70798
9896	pharmacist/druggist/chemist/patent medicine seller	16	70806
9897	gun engraver	24	70807
9899	miniature painter	3	70811
9900	tea dealer	8	70842
9901	tobacconist	25	70864
9902	appraiser	2	70866
9903	pharmacist/druggist/chemist/patent medicine seller	16	70875
9904	tuner	14	70885
9905	postmaster/postmistress	17	70915
9906	pharmacist/druggist/chemist/patent medicine seller	16	70934
9907	innkeeper	6	70935
9908	insurance agent (Aegis)	9	70937
9909	postmaster/postmistress	17	70950
9911	shopkeeper	25	70969
9912	lottery agent	12	70984
9913	millwright	24	70989
9914	frame maker	24	70990
9915	Baptist lay-preacher	18	70996
9917	rope merchant	25	71003
9918	clerk in Post Office	17	71010
9919	appraiser	2	71044
9920	shalloon maker	21	71048
9921	doctor	16	71052
9922	pharmacist/druggist/chemist/patent medicine seller	16	71061
9923	mathematical instrument maker	13	71063
9924	appraiser	2	71066
9925	carver	24	71067
9926	victualler	8	71076
9927	insurance agent	9	71078
9928	chaser	26	71082
9929	corn mill	8	71086
9930	pharmacist/druggist/chemist/patent medicine seller	16	71092
9931	undertaker	15	71110
9932	teacher (music - harp)	14	71116
9933	postmaster/postmistress	17	71130
9934	postmaster/postmistress	17	71147
9935	accountant	7	71149
9936	stamp agent, stamp office	20	71151
9937	stamp agent, stamp office	20	71153
9938	stamp agent, stamp office	20	71155
9939	shopkeeper	25	71169
9940	postmaster/postmistress	17	71171
9941	victualler	8	71173
9942	solicitor's clerk	11	71184
9943	appraiser	2	71191
9944	postmaster/postmistress	17	71193
9945	furniture broker	25	71242
9946	tea dealer	8	71248
9947	mathematical instrument maker	13	71253
9948	toyman/woman, toyshop	22	71255
9949	toyman/woman, toyshop	22	71258
9950	mathematical instrument maker	13	71266
9951	pharmacist/druggist/chemist/patent medicine seller	16	71282
9952	bank cashier	7	71283
9953	pharmacist/druggist/chemist/patent medicine seller	16	71292
9954	haberdasher?	21	71303
9955	grist mill	8	71320
9956	gilder	19	71321
9957	insurance agent (Phoenix)	9	71325
9958	insurance agent (Phoenix)	9	71326
9959	appraiser	2	71344
9960	stamp agent, stamp office	20	71348
9961	postmaster/postmistress	17	71350
9962	victualler	8	71383
9963	perfumer	16	71389
9964	cigar merchant	25	71408
9965	pharmacist/druggist/chemist/patent medicine seller	16	71410
9966	cigar merchant	25	71418
9967	stamp agent, stamp office	20	71421
9968	musician	14	71423
9969	broker?	7	71424
9970	pharmacist/druggist/chemist/patent medicine seller	16	71425
9971	insurance agent (Farmer's)	9	71434
9972	saddler (apprentice)?	24	71438
9973	pawnbroker	7	71459
9974	picture dealer	3	71465
9975	sponge warehouse	25	71474
9976	appraiser	2	71477
9977	box printer	24	71482
9978	stamp agent, stamp office	20	71485
9979	jeweller	25	71497
9980	jeweller	25	71498
9981	carver	24	71502
9982	musician	14	71517
9983	toyman/woman, toyshop	22	71526
9985	postmaster/postmistress	17	71528
9986	postmaster/postmistress	17	71529
9987	grocer	8	71539
9988	pharmacist/druggist/chemist/patent medicine seller	16	71543
9989	toyman/woman, toyshop	22	71544
9990	postmaster/postmistress	17	71572
9991	pharmacist/druggist/chemist/patent medicine seller	16	71578
9992	millwright	24	71587
9993	musical instrument seller/dealer	14	71589
9994	postmaster/postmistress	17	71614
9995	jewelcase maker	24	71621
9996	appraiser	2	71628
9997	pharmacist/druggist/chemist/patent medicine seller	16	71648
9998	appraiser	2	71650
9999	dealer	25	71656
10000	pharmacist/druggist/chemist/patent medicine seller	16	71676
10001	pharmacist/druggist/chemist/patent medicine seller	16	71677
10002	postmaster/postmistress	17	71702
10003	postmaster/postmistress	17	71703
10004	smallware dealer	25	71709
10005	postmaster/postmistress	17	71723
10006	insurance agent	9	71724
10007	lottery agent	12	71725
10008	partner in seine	26	71741
10009	baker	8	71759
10010	toyman/woman, toyshop	22	71770
10011	shopkeeper	25	71778
10012	general repository	25	71785
10013	teacher (music)	14	71789
10014	piano tuner	14	71806
10015	tea dealer	8	71872
10016	shopkeeper	25	71883
10017	wholesaler	25	71886
10018	insurance agent (Phoenix)	9	71934
10019	old/brown rope dealer	25	77917
10020	iron dealer	25	77923
10021	confectioner	8	77927
10022	stamp agent, stamp office	20	77942
10023	stamp agent, stamp office	20	77943
10024	draper	21	77944
10025	postmaster/postmistress	17	77952
10026	watchmaker	19	77955
10027	carrier	23	77957
10028	pharmacist/druggist/chemist/patent medicine seller	16	77959
10029	postmaster/postmistress	17	77961
10030	postmaster/postmistress	17	77963
10031	postmaster/postmistress	17	77964
10032	insurance agent	9	77977
10033	toyman/woman, toyshop	22	77978
10034	pharmacist/druggist/chemist/patent medicine seller	16	77979
10035	schoolmaster/schoolmistress	4	77996
10036	glazier	10	77998
10037	toyman/woman, toyshop	22	78052
10038	dealer	25	78068
10039	stamp agent, stamp office	20	78069
10040	stamp agent, stamp office	20	78070
10041	mathematical instrument maker	13	78071
10042	confectioner	8	78080
10043	confectioner	8	78081
10044	wood dealer	25	78089
10045	musical instrument maker	14	78090
10046	schoolmaster/schoolmistress	4	78104
10047	clerk in Post Office	17	78105
10048	pharmacist/druggist/chemist/patent medicine seller	16	78120
10049	pharmacist/druggist/chemist/patent medicine seller	16	78140
10050	shopkeeper	25	78149
10051	fustian dyer	21	78153
10052	lottery agent	12	78159
10054	pattern-book maker	24	78191
10055	tea dealer	8	78199
10056	schoolmaster/schoolmistress	4	78215
10057	organ builder	14	78224
10058	musical academy	14	78225
10059	tobacconist	25	78247
10060	wine merchant	8	78253
10061	appraiser	2	78254
10062	billposter	26	78255
10063	drysalter	16	78256
10064	mathematician	13	78265
10065	dealer	25	78278
10066	musical instrument seller/dealer	14	78279
10067	pharmacist/druggist/chemist/patent medicine seller	16	78290
10068	pharmacist/druggist/chemist/patent medicine seller	16	78291
10069	seal engraver	24	78295
10070	pattern-card maker	24	78338
10071	insurance agent	9	78340
10072	builder	10	78372
10073	grocer	8	78384
10074	pharmacist/druggist/chemist/patent medicine seller	16	78385
10075	victualler	8	78394
10077	clerk	26	78398
10078	mathematical instrument maker	13	78417
10079	lottery agent	12	78425
10080	musical instrument seller/dealer?	14	78435
10081	musical instrument seller/dealer	14	78446
10082	pattern-card maker	24	78447
10083	pattern-card maker	24	78455
10084	haberdasher	21	78458
10085	stamp agent, stamp office	20	78459
10086	postmaster/postmistress	17	78461
10087	postmaster/postmistress	17	78466
10088	corn miller	8	78468
10089	painter	3	78483
10090	pharmacist/druggist/chemist/patent medicine seller	16	78499
10091	oil (wholesale)	25	78500
10092	corn miller	8	78506
10093	dyer	21	78514
10094	dyer	21	78515
10095	stamp agent, stamp office	20	78539
10096	pattern-card maker	24	78540
10097	appraiser	2	78549
10098	bone dealer	25	78555
10099	carver	24	78582
10100	perfumer	16	78588
10101	merchant	25	78619
10102	postmaster/postmistress	17	78624
10103	notary	11	78626
10104	mathematical instrument maker	13	78637
10105	medallist	26	78658
10106	musician	14	78674
10108	musical instrument seller/dealer	14	78677
10109	toyman/woman, toyshop	22	78678
10110	tailor	21	78679
10111	pharmacist/druggist/chemist/patent medicine seller	16	78680
10112	carpenter	24	78697
10113	insurance agent	9	78704
10114	innkeeper	6	78735
10115	pharmacist/druggist/chemist/patent medicine seller	16	78740
10116	stone engraver	10	78745
10117	land surveyor	10	78752
10118	land surveyor	10	78753
10119	postmaster/postmistress	17	78756
10120	postboy	17	78769
10121	postboy	17	78772
10122	pharmacist/druggist/chemist/patent medicine seller	16	78780
10123	appraiser	2	78784
10124	tea dealer	8	78839
10125	postmaster/postmistress	17	78842
10126	tea dealer	8	78847
10127	postmaster/postmistress	17	78863
10128	cabinet maker	24	78867
10129	musical instrument maker	14	78868
10130	postmaster/postmistress	17	78896
10131	draper	21	78903
10132	grocer	8	78913
10133	pharmacist/druggist/chemist/patent medicine seller	16	78920
10134	insurance agent	9	78924
10135	stamp agent, stamp office	20	78930
10136	Repository of arts	3	78943
10137	Repository of arts	3	78944
10138	picture dealer	3	78945
10140	mathematical instrument seller/dealer	13	78947
10141	ironmonger	25	34
10142	tea dealer	8	37
10143	haberdasher	21	37
10144	grocer	8	44
10145	draper	21	44
10146	land surveyor	10	45
10147	land agent	10	45
10148	cabinet maker	24	94
10149	artists' colourman	3	117
10150	innkeeper	6	180
10151	barrister	11	218
10152	jeweller	25	348
10153	insurance agent (Royal Exchange)	9	349
10154	jeweller	25	414
10155	carver	24	423
10156	gilder	19	423
10157	gilder	19	428
10158	optician	19	428
10159	coin dealer	25	428
10160	rag warehouse	21	474
10161	lottery agent	12	511
10162	insurance agent (Sun)	9	548
10163	tea dealer	8	745
10164	toiletries dealer	25	745
10165	cutler	24	747
10166	jeweller	25	747
10167	pharmacist/druggist/chemist/patent medicine seller	16	750
10168	insurance agent	9	819
10169	pharmacist/druggist/chemist/patent medicine seller	16	900
10170	insurance agent	9	900
10171	hatter	21	900
10172	draper	21	905
10173	grocer	8	905
10174	china/glass/earthenware seller/dealer	25	1018
10175	musical instrument seller/dealer	14	1018
10176	insurance agent	9	1052
10177	nautical instrument maker	19	1069
10178	musical instrument seller/dealer	14	1114
10179	teacher (music)	14	1114
10180	musical instrument repairs	14	1114
10181	oil maker	24	1129
10182	flour merchant	8	1135
10183	oil maker	24	1137
10184	hosier	21	1173
10185	schoolmaster/schoolmistress?	4	1174
10186	pin-maker	24	1177
10187	hairdresser	15	1191
10188	confectioner	8	1274
10189	preacher	18	1289
10190	carrier	23	1307
10191	gilder	19	1316
10192	cabinet maker	24	1463
10193	ironmonger	25	1628
10194	carpenter	24	1643
10195	box-maker	24	1734
10196	perfumer	16	1766
10197	insurance agent (Globe)	9	1850
10198	insurance agent (Globe)	9	1851
10199	pharmacist/druggist/chemist/patent medicine seller?	16	1889
10200	draper	21	1905
10201	vocalist	14	1953
10202	appraiser	2	1961
10203	painter	3	2002
10204	grocer	8	2023
10205	tea dealer	8	2023
10206	bacon dealer	8	2112
10207	land surveyor	10	2158
10208	liquor dealer	8	2208
10211	teacher	5	2229
10212	teacher (maths)	5	2238
10213	hatter	21	2283
10214	draper	21	1904
10215	insurance agent	9	2364
10216	proprietor of Swan	6	2365
10217	berlin-wool dealer	21	2559
10218	insurance agent (Invalid & General)	9	2615
10219	farmer	1	2637
10220	enameller	24	2664
10221	engineer	19	2669
10222	travel agent	15	2730
10223	art dealer	3	2901
10224	insurance agent (Royal Exchange)	9	2908
10225	stamp agent, stamp office	20	2923
10226	insurance agent (Royal Exchange)	9	2923
10227	schoolmaster/schoolmistress?	4	2953
10228	hairdresser	15	2959
10229	gilder	19	3091
10230	clockmaker	19	3092
10231	mangle maker (patent)	24	3093
10232	draper	21	3094
10233	estate agent	10	3124
10234	insurance agent	9	3124
10235	musical instrument seller/dealer	14	3252
10236	organ builder	14	3252
10238	joiner	10	3310
10239	insurance agent (Manchester)	9	3463
10240	upholsterer	24	3477
10241	rope maker	24	3517
10242	composer	14	3523
10243	estate agent	10	3575
10244	perfumer	16	3576
10245	insurance agent	9	3601
10246	insurance agent	9	3602
10247	musician	14	3631
10248	stamp agent, stamp office	20	3702
10249	jeweller	25	3702
10250	schoolmaster/schoolmistress?	4	3714
10251	warm-baths proprietor	15	3716
10252	lodging-house keeper	6	3716
10253	flint-glass warehouse	24	3814
10254	grocer	8	3829
10255	painter	3	3873
10256	bodkin seller	25	3911
10257	jeweller	25	3918
10258	stamp agent, stamp office	20	3922
10259	pharmacist/druggist/chemist/patent medicine seller	16	3922
10260	lottery agent	12	3922
10261	insurance agent	9	3922
10262	architect	10	3953
10263	pattern-book maker	24	3493
10264	wood man	25	4005
10265	tool-maker	24	4048
10266	medallist	26	4059
10267	gilder	19	4068
